window,cap,genre,question_id,correct,prediction,api_calls,lookup_used,elapsed_seconds,prompt_tokens,completion_tokens,total_tokens
2,40,caselaw,233,True,3,1.0,False,16.0,24364.0,2.0,24366.0
2,40,caselaw,229,False,5,2.0,True,26.9,25906.0,14.0,25920.0
2,40,caselaw,241,False,5,1.0,False,8.4,24434.0,2.0,24436.0
2,40,caselaw,237,True,4,1.0,False,18.0,24444.0,2.0,24446.0
2,40,caselaw,235,False,4,1.0,False,26.6,24445.0,2.0,24447.0
2,40,caselaw,243,False,5,2.0,True,8.7,26042.0,14.0,26056.0
2,40,caselaw,239,False,5,1.0,False,19.5,24418.0,2.0,24420.0
2,40,caselaw,247,False,4,1.0,False,3.0,24448.0,2.0,24450.0
2,40,caselaw,253,False,3,2.0,True,1.2,26377.0,20.0,26397.0
2,40,caselaw,251,False,5,2.0,True,5.9,25636.0,11.0,25647.0
2,40,caselaw,245,False,3,2.0,True,16.8,33268.0,437.0,33705.0
2,40,caselaw,257,True,3,1.0,False,2.2,24409.0,2.0,24411.0
2,40,caselaw,259,True,3,1.0,False,2.1,24454.0,2.0,24456.0
2,40,caselaw,261,True,5,1.0,False,4.0,24555.0,2.0,24557.0
2,40,caselaw,255,False,5,2.0,True,11.0,25778.0,8.0,25786.0
2,40,caselaw,263,True,5,2.0,True,4.5,26447.0,17.0,26464.0
2,40,caselaw,265,False,3,1.0,False,2.0,24421.0,2.0,24423.0
2,40,caselaw,267,False,4,1.0,False,3.7,24511.0,2.0,24513.0
2,40,caselaw,273,True,5,2.0,True,14.3,25810.0,8.0,25818.0
2,40,caselaw,271,False,2,2.0,True,18.2,33292.0,860.0,34152.0
2,40,caselaw,269,True,2,2.0,True,28.2,33164.0,843.0,34007.0
2,40,caselaw,277,False,5,2.0,True,17.0,26200.0,17.0,26217.0
2,40,caselaw,249,False,3,2.0,True,51.7,33205.0,872.0,34077.0
2,40,caselaw,281,False,4,1.0,False,7.6,24459.0,2.0,24461.0
2,40,caselaw,275,False,4,1.0,False,27.5,24397.0,2.0,24399.0
2,40,caselaw,285,False,5,2.0,True,2.7,26224.0,17.0,26241.0
2,40,caselaw,283,False,3,1.0,False,10.4,24466.0,2.0,24468.0
2,40,caselaw,287,True,5,2.0,True,3.4,26525.0,20.0,26545.0
2,40,caselaw,279,False,5,2.0,True,24.6,26336.0,17.0,26353.0
2,40,caselaw,291,False,5,2.0,True,7.7,25663.0,8.0,25671.0
2,40,caselaw,289,False,5,2.0,True,12.3,26669.0,20.0,26689.0
2,40,caselaw,297,False,5,2.0,True,4.3,26282.0,17.0,26299.0
2,40,caselaw,295,False,5,2.0,True,6.9,25719.0,8.0,25727.0
2,40,caselaw,299,False,5,1.0,False,1.2,24488.0,2.0,24490.0
2,40,caselaw,303,False,5,1.0,False,1.3,24436.0,2.0,24438.0
2,40,caselaw,305,True,4,2.0,True,11.5,33292.0,848.0,34140.0
2,40,caselaw,301,False,2,2.0,True,18.5,26100.0,14.0,26114.0
2,40,caselaw,311,False,4,1.0,False,1.4,24389.0,2.0,24391.0
2,40,caselaw,293,False,3,2.0,True,39.2,33220.0,866.0,34086.0
2,40,caselaw,307,False,3,1.0,False,27.1,24461.0,2.0,24463.0
2,40,caselaw,313,False,5,1.0,False,17.2,24422.0,2.0,24424.0
2,40,caselaw,317,False,5,2.0,True,15.7,26423.0,20.0,26443.0
2,40,caselaw,309,True,5,2.0,True,32.6,26250.0,17.0,26267.0
2,40,caselaw,323,True,5,1.0,False,2.4,24479.0,2.0,24481.0
2,40,caselaw,321,False,5,1.0,False,3.2,24466.0,2.0,24468.0
2,40,caselaw,315,True,5,2.0,True,19.4,26483.0,20.0,26503.0
2,40,caselaw,329,False,5,1.0,False,1.2,24507.0,2.0,24509.0
2,40,caselaw,327,False,5,2.0,True,1.7,25768.0,8.0,25776.0
2,40,caselaw,319,True,5,2.0,True,16.4,25819.0,8.0,25827.0
2,40,caselaw,325,True,5,1.0,False,6.6,24446.0,2.0,24448.0
2,40,caselaw,331,False,2,1.0,False,5.3,24435.0,2.0,24437.0
2,40,caselaw,333,False,5,2.0,True,10.2,26386.0,17.0,26403.0
2,40,caselaw,337,False,5,1.0,False,6.1,24441.0,2.0,24443.0
2,40,caselaw,339,True,5,2.0,True,6.4,26282.0,17.0,26299.0
2,40,caselaw,341,False,4,2.0,True,11.9,26451.0,14.0,26465.0
2,40,caselaw,335,True,4,2.0,True,26.1,33194.0,875.0,34069.0
2,40,caselaw,347,False,5,2.0,True,8.3,26108.0,14.0,26122.0
2,40,caselaw,343,False,5,2.0,True,28.7,26158.0,11.0,26169.0
2,40,caselaw,345,False,2,2.0,True,36.4,26459.0,20.0,26479.0
2,40,caselaw,351,False,3,2.0,True,24.7,26465.0,20.0,26485.0
2,40,caselaw,349,False,5,1.0,False,25.5,24425.0,2.0,24427.0
2,40,caselaw,357,True,5,2.0,True,2.8,26086.0,11.0,26097.0
2,40,caselaw,361,False,4,1.0,False,0.6,24452.0,2.0,24454.0
2,40,caselaw,355,False,4,2.0,True,11.1,25996.0,14.0,26010.0
2,40,caselaw,353,False,5,2.0,True,20.6,26370.0,14.0,26384.0
2,40,caselaw,359,False,3,2.0,True,8.4,26353.0,20.0,26373.0
2,40,caselaw,367,False,3,1.0,False,5.0,24401.0,2.0,24403.0
2,40,caselaw,371,True,3,1.0,False,1.9,24455.0,2.0,24457.0
2,40,caselaw,363,False,5,2.0,True,11.7,26080.0,14.0,26094.0
2,40,caselaw,369,False,4,2.0,True,6.6,26116.0,14.0,26130.0
2,40,caselaw,365,True,5,2.0,True,12.5,26449.0,14.0,26463.0
2,40,caselaw,375,True,5,2.0,True,4.4,25746.0,8.0,25754.0
2,40,caselaw,377,False,5,2.0,True,11.4,26497.0,20.0,26517.0
2,40,caselaw,379,True,4,1.0,False,11.5,24589.0,2.0,24591.0
2,40,caselaw,383,False,5,1.0,False,7.1,24379.0,2.0,24381.0
2,40,caselaw,381,False,5,2.0,True,24.3,25851.0,8.0,25859.0
2,40,caselaw,387,False,5,2.0,True,18.4,26188.0,14.0,26202.0
2,40,caselaw,373,False,3,2.0,True,48.6,33141.0,1014.0,34155.0
2,40,caselaw,385,False,5,2.0,True,32.7,26142.0,17.0,26159.0
2,40,caselaw,391,False,5,2.0,True,10.7,26222.0,11.0,26233.0
2,40,caselaw,393,False,3,1.0,False,3.6,24425.0,2.0,24427.0
2,40,caselaw,395,False,4,1.0,False,4.0,24404.0,2.0,24406.0
2,40,caselaw,399,False,5,1.0,False,0.7,24414.0,2.0,24416.0
2,40,caselaw,389,False,4,2.0,True,22.0,33297.0,305.0,33602.0
2,40,caselaw,397,False,2,2.0,True,6.5,33223.0,992.0,34215.0
